EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,drop-elm,svhn,5000,badnet,0,0.5,"(8, 8)",0.35287338660110634,0.8467967720685112,3676.8430347442627
0,drop-elm,svhn,5000,badnet,0,1,"(2, 2)",0.3525660725261217,0.8570899209486166,3687.77387714386
0,drop-elm,svhn,5000,badnet,0,1,"(4, 4)",0.3531422864167179,0.8694828722002635,3674.546944618225
0,drop-elm,svhn,5000,badnet,0,1,"(8, 8)",0.3535264290104487,0.8972332015810277,3671.8364067077637
0,drop-elm,svhn,5000,badnet,0,2,"(2, 2)",0.352719729563614,0.8902750329380764,3690.4448566436768
0,drop-elm,svhn,5000,badnet,0,2,"(4, 4)",0.35245082974800246,0.9049736495388669,3639.1648058891296
0,drop-elm,svhn,5000,badnet,0,2,"(8, 8)",0.3531038721573448,0.9274127140974967,3690.5231103897095
0,drop-elm,svhn,5000,badnet,0,5,"(2, 2)",0.3499154886293792,0.9186429512516469,3690.0412232875824
0,drop-elm,svhn,5000,badnet,0,5,"(4, 4)",0.3514136447449293,0.9365118577075099,3669.280612707138
0,drop-elm,svhn,5000,badnet,0,5,"(8, 8)",0.353180700676091,0.9563158761528326,3679.757577896118
0,drop-elm,svhn,8000,badnet,0,0.2,"(2, 2)",0.36435925015365705,0.6278409090909091,7181.462774276733
0,drop-elm,svhn,8000,badnet,0,0.2,"(4, 4)",0.36447449293177625,0.6916584321475626,6860.266198396683
0,drop-elm,svhn,8000,badnet,0,0.2,"(8, 8)",0.3646665642286417,0.7758152173913043,7041.393752336502
0,drop-elm,svhn,8000,badnet,0,0.5,"(2, 2)",0.3640519360786724,0.791501976284585,7589.640434503555
0,drop-elm,svhn,8000,badnet,0,0.5,"(4, 4)",0.36455132145052244,0.8102355072463768,7567.512183427811
0,drop-elm,svhn,8000,badnet,0,0.5,"(8, 8)",0.3645897357098955,0.8624423583662714,7627.663583755493
0,drop-elm,svhn,8000,badnet,0,1,"(2, 2)",0.3638214505224339,0.8451910408432147,6466.1204245090485
0,drop-elm,svhn,8000,badnet,0,1,"(4, 4)",0.36428242163491087,0.8614542160737813,6250.3521900177
0,drop-elm,svhn,8000,badnet,0,1,"(8, 8)",0.36528119237861095,0.9059206192358367,19862.109509944916
0,drop-elm,svhn,8000,badnet,0,2,"(2, 2)",0.3638214505224339,0.8773056653491436,19671.07482981682
0,drop-elm,svhn,8000,badnet,0,2,"(4, 4)",0.3657421634910879,0.8947628458498024,21416.551677942276
0,drop-elm,svhn,8000,badnet,0,2,"(8, 8)",0.3658958205285802,0.934864953886693,20997.965742588043
0,drop-elm,svhn,8000,badnet,0,5,"(2, 2)",0.36044099569760296,0.9057971014492754,20945.443643808365
0,drop-elm,svhn,8000,badnet,0,5,"(4, 4)",0.3638982790411801,0.9272891963109354,19905.666867017746
0,drop-elm,svhn,8000,badnet,0,5,"(8, 8)",0.3638982790411801,0.9588685770750988,21192.77683353424
