EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8241000000000002,0.03211111111111111,7.433700799942017
1,mlelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8241000000000002,0.03211111111111111,7.43413519859314
0,mlelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8218000000000002,0.5225555555555556,8.567841529846191
1,mlelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8218000000000002,0.5225555555555556,7.479173421859741
0,mlelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8250000000000002,0.02488888888888889,9.389722347259521
1,mlelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8250000000000002,0.02488888888888889,9.379335403442383
0,mlelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8242000000000003,0.027000000000000003,9.384070873260498
1,mlelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8242000000000003,0.027000000000000003,9.370241403579712
0,mlelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8252000000000003,0.10922222222222222,9.917689561843872
1,mlelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8252000000000003,0.10922222222222222,12.598238945007324
0,mlelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8253000000000001,0.02433333333333334,14.04479694366455
1,mlelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8253000000000001,0.02433333333333334,14.154716491699219
0,mlelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8256000000000002,0.027444444444444445,10.274487257003784
1,mlelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8256000000000002,0.027444444444444445,9.366235256195068
0,mlelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8245000000000002,0.13755555555555554,9.370726823806763
1,mlelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8245000000000002,0.13755555555555554,9.366798639297485
0,mlelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8251000000000002,0.02411111111111111,9.360104322433472
1,mlelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8251000000000002,0.02411111111111111,9.35773491859436
0,mlelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8222000000000003,0.027555555555555555,9.362577199935913
1,mlelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8222000000000003,0.027555555555555555,9.367633581161499
0,mlelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8274000000000001,0.2166666666666667,9.366459846496582
1,mlelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8274000000000001,0.2166666666666667,9.366644382476807
0,mlelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8249000000000002,0.02488888888888889,9.357905626296997
1,mlelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8249000000000002,0.02488888888888889,9.366954326629639
0,mlelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8245000000000002,0.02966666666666667,10.509782075881958
1,mlelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8245000000000002,0.02966666666666667,9.363925457000732
0,mlelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8293000000000003,0.5543333333333333,9.37453031539917
1,mlelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8293000000000003,0.5543333333333333,9.366375923156738
0,mlelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8285000000000002,0.025888888888888892,12.864587306976318
1,mlelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8285000000000002,0.025888888888888892,12.887911081314087
0,mlelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8289000000000003,0.02688888888888889,12.873611450195312
1,mlelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8289000000000003,0.02688888888888889,12.882915258407593
0,mlelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8302000000000003,0.12366666666666667,12.87581729888916
1,mlelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8302000000000003,0.12366666666666667,12.886116743087769
0,mlelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8279000000000002,0.02555555555555556,12.876067638397217
1,mlelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8279000000000002,0.02555555555555556,12.870559453964233
0,mlelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8281000000000002,0.025888888888888892,12.876476049423218
1,mlelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8281000000000002,0.025888888888888892,12.87761378288269
0,mlelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8304000000000002,0.13811111111111113,12.874078273773193
1,mlelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8304000000000002,0.13811111111111113,12.885055541992188
0,mlelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8294000000000004,0.02466666666666667,12.87949252128601
1,mlelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8294000000000004,0.02466666666666667,12.85988712310791
0,mlelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8290000000000003,0.026222222222222223,12.894535779953003
1,mlelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8290000000000003,0.026222222222222223,12.882570743560791
0,mlelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8319000000000002,0.24500000000000002,12.81552267074585
1,mlelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8319000000000002,0.24500000000000002,12.839323997497559
0,mlelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8313000000000003,0.02422222222222222,12.832356452941895
1,mlelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8313000000000003,0.02422222222222222,12.836034297943115
0,mlelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8312000000000004,0.030111111111111116,12.844523191452026
1,mlelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8312000000000004,0.030111111111111116,12.84000849723816
0,mlelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8319000000000003,0.582,12.835813283920288
1,mlelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8319000000000003,0.582,12.873483657836914
0,mlelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8326000000000001,0.024,20.2981538772583
1,mlelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8326000000000001,0.024,20.29961895942688
0,mlelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8326000000000002,0.026444444444444444,20.313897371292114
1,mlelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8326000000000002,0.026444444444444444,20.31789231300354
0,mlelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8327000000000002,0.12300000000000001,20.317725896835327
1,mlelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8327000000000002,0.12300000000000001,20.3249192237854
0,mlelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8332000000000004,0.02366666666666667,20.33302640914917
1,mlelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8332000000000004,0.02366666666666667,20.32016110420227
0,mlelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8304000000000002,0.026666666666666665,20.34031844139099
1,mlelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8304000000000002,0.026666666666666665,20.321324825286865
0,mlelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8298000000000002,0.16833333333333333,20.335437297821045
1,mlelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8298000000000002,0.16833333333333333,20.33066153526306
0,mlelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8321000000000003,0.02377777777777778,20.336689949035645
1,mlelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8321000000000003,0.02377777777777778,20.32490634918213
0,mlelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8322000000000003,0.026444444444444444,20.34211015701294
1,mlelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8322000000000003,0.026444444444444444,20.314253330230713
0,mlelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8310000000000003,0.2698888888888889,20.350266695022583
1,mlelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8310000000000003,0.2698888888888889,20.34219527244568
0,mlelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8322000000000002,0.02377777777777778,20.3320152759552
1,mlelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8322000000000002,0.02377777777777778,20.33772611618042
0,mlelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8338000000000002,0.03211111111111111,20.327052116394043
1,mlelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8338000000000002,0.03211111111111111,20.321279525756836
0,mlelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8330000000000003,0.6703333333333333,20.340238094329834
1,mlelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8330000000000003,0.6703333333333333,20.331968307495117
0,mlelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8337000000000001,0.025,29.996350288391113
1,mlelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8337000000000001,0.025,29.992290019989014
0,mlelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8340000000000002,0.026555555555555558,29.998782873153687
1,mlelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8340000000000002,0.026555555555555558,29.997732400894165
0,mlelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8329000000000002,0.10733333333333335,29.99700379371643
1,mlelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8329000000000002,0.10733333333333335,30.00064206123352
0,mlelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8347000000000002,0.02444444444444445,29.992565870285034
1,mlelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8347000000000002,0.02444444444444445,30.001060724258423
0,mlelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8318000000000003,0.025555555555555557,29.993080377578735
1,mlelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8318000000000003,0.025555555555555557,29.974202871322632
0,mlelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8328000000000002,0.146,29.996652126312256
1,mlelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8328000000000002,0.146,30.021833181381226
0,mlelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8331000000000004,0.02388888888888889,30.02609348297119
1,mlelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8331000000000004,0.02388888888888889,30.04632043838501
0,mlelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8333000000000003,0.026333333333333337,29.976378679275513
1,mlelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8333000000000003,0.026333333333333337,30.034363269805908
0,mlelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8345000000000001,0.28522222222222227,30.034324169158936
1,mlelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8345000000000001,0.28522222222222227,30.03507351875305
0,mlelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8333000000000003,0.024777777777777777,30.010921001434326
1,mlelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8333000000000003,0.024777777777777777,30.03369402885437
0,mlelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8351000000000002,0.03311111111111111,31.394686222076416
1,mlelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8351000000000002,0.03311111111111111,29.885606050491333
0,mlelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8352000000000004,0.657,35.14305353164673
1,mlelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8352000000000004,0.657,30.022061109542847
0,drelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8409500000000002,0.025666666666666667,37.10040235519409
1,drelm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8409500000000002,0.025666666666666667,37.12158751487732
0,drelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8411000000000003,0.022777777777777782,37.14856719970703
1,drelm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8411000000000003,0.022777777777777782,37.28881573677063
0,drelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8407000000000002,0.12066666666666669,40.68963146209717
1,drelm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8407000000000002,0.12066666666666669,38.16121816635132
0,drelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8405000000000002,0.03177777777777778,40.78022813796997
1,drelm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8405000000000002,0.03177777777777778,37.844279289245605
0,drelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8407000000000002,0.04722222222222223,37.76412749290466
1,drelm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8407000000000002,0.04722222222222223,37.94093298912048
0,drelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8400000000000002,0.2571111111111111,39.454368352890015
1,drelm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8400000000000002,0.2571111111111111,39.18383717536926
0,drelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8406500000000001,0.044444444444444446,38.41621017456055
1,drelm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8406500000000001,0.044444444444444446,38.273504972457886
0,drelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8402500000000002,0.16433333333333333,38.687734842300415
1,drelm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8402500000000002,0.16433333333333333,39.35128474235535
0,drelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8394500000000003,0.4656666666666667,38.148704528808594
1,drelm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8394500000000003,0.4656666666666667,45.47464323043823
0,drelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8402000000000002,0.08533333333333334,38.492851972579956
1,drelm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8402000000000002,0.08533333333333334,39.39282941818237
0,drelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8398500000000002,0.5855555555555556,39.22647452354431
1,drelm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8398500000000002,0.5855555555555556,38.32066798210144
0,drelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8396000000000002,0.7367777777777776,37.73444843292236
1,drelm,fmnist,500,badnet,0,0.2,"(8, 8)",0.8396000000000002,0.7367777777777776,38.38872504234314
0,drelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8475500000000002,0.03466666666666667,49.797956705093384
1,drelm,fmnist,700,badnet,0,0.02,"(2, 2)",0.8475500000000002,0.03466666666666667,49.774017333984375
0,drelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8476000000000002,0.049,49.686843156814575
1,drelm,fmnist,700,badnet,0,0.02,"(4, 4)",0.8476000000000002,0.049,50.52858805656433
0,drelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8475000000000003,0.15533333333333332,50.36824345588684
1,drelm,fmnist,700,badnet,0,0.02,"(8, 8)",0.8475000000000003,0.15533333333333332,50.75556659698486
0,drelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8477000000000003,0.04433333333333334,50.38865518569946
1,drelm,fmnist,700,badnet,0,0.05,"(2, 2)",0.8477000000000003,0.04433333333333334,50.281654834747314
0,drelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8465500000000002,0.11611111111111112,49.546796798706055
1,drelm,fmnist,700,badnet,0,0.05,"(4, 4)",0.8465500000000002,0.11611111111111112,49.68480062484741
0,drelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8471500000000003,0.33899999999999997,50.39226508140564
1,drelm,fmnist,700,badnet,0,0.05,"(8, 8)",0.8471500000000003,0.33899999999999997,49.35841250419617
0,drelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8477500000000003,0.06844444444444445,50.52847719192505
1,drelm,fmnist,700,badnet,0,0.1,"(2, 2)",0.8477500000000003,0.06844444444444445,50.16539263725281
0,drelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8467000000000002,0.32777777777777783,49.839022636413574
1,drelm,fmnist,700,badnet,0,0.1,"(4, 4)",0.8467000000000002,0.32777777777777783,50.605515241622925
0,drelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8472500000000003,0.5563333333333333,50.306702613830566
1,drelm,fmnist,700,badnet,0,0.1,"(8, 8)",0.8472500000000003,0.5563333333333333,50.33554482460022
0,drelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8473500000000002,0.30433333333333334,50.461901903152466
1,drelm,fmnist,700,badnet,0,0.2,"(2, 2)",0.8473500000000002,0.30433333333333334,50.59182119369507
0,drelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8467500000000002,0.6823333333333333,50.226113080978394
1,drelm,fmnist,700,badnet,0,0.2,"(4, 4)",0.8467500000000002,0.6823333333333333,50.287776708602905
0,drelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8473000000000002,0.7901111111111111,50.25689148902893
1,drelm,fmnist,700,badnet,0,0.2,"(8, 8)",0.8473000000000002,0.7901111111111111,50.50488018989563
0,drelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8558000000000003,0.03788888888888889,70.66951179504395
1,drelm,fmnist,1000,badnet,0,0.02,"(2, 2)",0.8558000000000003,0.03788888888888889,70.87228178977966
0,drelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8562500000000003,0.062444444444444455,70.92548632621765
1,drelm,fmnist,1000,badnet,0,0.02,"(4, 4)",0.8562500000000003,0.062444444444444455,69.86592483520508
0,drelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8560500000000002,0.1781111111111111,70.3185350894928
1,drelm,fmnist,1000,badnet,0,0.02,"(8, 8)",0.8560500000000002,0.1781111111111111,70.23900985717773
0,drelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8561000000000002,0.07277777777777779,71.97262954711914
1,drelm,fmnist,1000,badnet,0,0.05,"(2, 2)",0.8561000000000002,0.07277777777777779,74.39801168441772
0,drelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8562500000000004,0.2177777777777778,71.1661548614502
1,drelm,fmnist,1000,badnet,0,0.05,"(4, 4)",0.8562500000000004,0.2177777777777778,71.09523034095764
0,drelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8559000000000001,0.4713333333333333,72.30404496192932
1,drelm,fmnist,1000,badnet,0,0.05,"(8, 8)",0.8559000000000001,0.4713333333333333,70.86688566207886
0,drelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8561000000000003,0.26055555555555554,70.39389443397522
1,drelm,fmnist,1000,badnet,0,0.1,"(2, 2)",0.8561000000000003,0.26055555555555554,74.40477871894836
0,drelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8562000000000002,0.6453333333333332,74.58513331413269
1,drelm,fmnist,1000,badnet,0,0.1,"(4, 4)",0.8562000000000002,0.6453333333333332,72.28076434135437
0,drelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8564500000000002,0.6104444444444443,76.0460216999054
1,drelm,fmnist,1000,badnet,0,0.1,"(8, 8)",0.8564500000000002,0.6104444444444443,76.76068902015686
0,drelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8562000000000003,0.7413333333333333,76.78768825531006
1,drelm,fmnist,1000,badnet,0,0.2,"(2, 2)",0.8562000000000003,0.7413333333333333,77.66702508926392
0,drelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8557500000000002,0.8884444444444444,75.93721771240234
1,drelm,fmnist,1000,badnet,0,0.2,"(4, 4)",0.8557500000000002,0.8884444444444444,75.92804884910583
0,drelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8556000000000004,0.858,72.66997718811035
1,drelm,fmnist,1000,badnet,0,0.2,"(8, 8)",0.8556000000000004,0.858,77.31901693344116
0,drelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8633500000000003,0.03233333333333334,120.30653214454651
1,drelm,fmnist,1500,badnet,0,0.02,"(2, 2)",0.8633500000000003,0.03233333333333334,117.47130560874939
0,drelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8639500000000003,0.14500000000000002,119.93853378295898
1,drelm,fmnist,1500,badnet,0,0.02,"(4, 4)",0.8639500000000003,0.14500000000000002,120.35158061981201
0,drelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8630000000000002,0.24233333333333335,122.71895456314087
1,drelm,fmnist,1500,badnet,0,0.02,"(8, 8)",0.8630000000000002,0.24233333333333335,119.43737816810608
0,drelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8635000000000004,0.1781111111111111,117.93539047241211
1,drelm,fmnist,1500,badnet,0,0.05,"(2, 2)",0.8635000000000004,0.1781111111111111,116.19833087921143
0,drelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8624000000000003,0.5047777777777778,115.41067743301392
1,drelm,fmnist,1500,badnet,0,0.05,"(4, 4)",0.8624000000000003,0.5047777777777778,115.99613523483276
0,drelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8627500000000002,0.566,114.84411382675171
1,drelm,fmnist,1500,badnet,0,0.05,"(8, 8)",0.8627500000000002,0.566,116.38611245155334
0,drelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8639000000000003,0.6095555555555556,115.87093663215637
1,drelm,fmnist,1500,badnet,0,0.1,"(2, 2)",0.8639000000000003,0.6095555555555556,115.96135997772217
0,drelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8625000000000003,0.7116666666666667,112.87479209899902
1,drelm,fmnist,1500,badnet,0,0.1,"(4, 4)",0.8625000000000003,0.7116666666666667,114.26471328735352
0,drelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8637500000000002,0.7544444444444444,116.0689172744751
1,drelm,fmnist,1500,badnet,0,0.1,"(8, 8)",0.8637500000000002,0.7544444444444444,115.19527292251587
0,drelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8631500000000003,0.8662222222222222,115.7538206577301
1,drelm,fmnist,1500,badnet,0,0.2,"(2, 2)",0.8631500000000003,0.8662222222222222,112.6980676651001
0,drelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8620000000000003,0.8924444444444444,113.8446319103241
1,drelm,fmnist,1500,badnet,0,0.2,"(4, 4)",0.8620000000000003,0.8924444444444444,115.34747242927551
0,drelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8627000000000002,0.8707777777777778,114.76772165298462
1,drelm,fmnist,1500,badnet,0,0.2,"(8, 8)",0.8627000000000002,0.8707777777777778,115.54857349395752
0,drelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8661500000000003,0.07055555555555555,168.1387655735016
1,drelm,fmnist,2000,badnet,0,0.02,"(2, 2)",0.8661500000000003,0.07055555555555555,168.25268483161926
0,drelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8652000000000002,0.3051111111111111,169.56835412979126
1,drelm,fmnist,2000,badnet,0,0.02,"(4, 4)",0.8652000000000002,0.3051111111111111,169.54649138450623
0,drelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8651500000000003,0.29044444444444445,168.9088954925537
1,drelm,fmnist,2000,badnet,0,0.02,"(8, 8)",0.8651500000000003,0.29044444444444445,169.98934674263
0,drelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8653000000000002,0.4083333333333333,169.42493653297424
1,drelm,fmnist,2000,badnet,0,0.05,"(2, 2)",0.8653000000000002,0.4083333333333333,168.8762719631195
0,drelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8649500000000003,0.5715555555555556,164.75146913528442
1,drelm,fmnist,2000,badnet,0,0.05,"(4, 4)",0.8649500000000003,0.5715555555555556,165.59216141700745
0,drelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8653000000000003,0.47455555555555556,169.60912442207336
1,drelm,fmnist,2000,badnet,0,0.05,"(8, 8)",0.8653000000000003,0.47455555555555556,165.43589115142822
0,drelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8649000000000002,0.6626666666666667,165.18305826187134
1,drelm,fmnist,2000,badnet,0,0.1,"(2, 2)",0.8649000000000002,0.6626666666666667,164.87274360656738
0,drelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8649000000000002,0.7534444444444444,165.1453573703766
1,drelm,fmnist,2000,badnet,0,0.1,"(4, 4)",0.8649000000000002,0.7534444444444444,164.77403044700623
0,drelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8652000000000003,0.7014444444444444,165.12820768356323
1,drelm,fmnist,2000,badnet,0,0.1,"(8, 8)",0.8652000000000003,0.7014444444444444,165.849223613739
0,drelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8648000000000002,0.8574444444444445,165.5898928642273
1,drelm,fmnist,2000,badnet,0,0.2,"(2, 2)",0.8648000000000002,0.8574444444444445,165.02871561050415
0,drelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8645500000000004,0.8593333333333334,164.72267508506775
1,drelm,fmnist,2000,badnet,0,0.2,"(4, 4)",0.8645500000000004,0.8593333333333334,164.16374897956848
0,drelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8658000000000002,0.8662222222222222,165.17102456092834
1,drelm,fmnist,2000,badnet,0,0.2,"(8, 8)",0.8658000000000002,0.8662222222222222,167.77774119377136
0,telm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8235000000000003,0.03311111111111111,7.594827651977539
1,telm,fmnist,500,badnet,0,0.02,"(2, 2)",0.8235000000000003,0.03311111111111111,7.542829751968384
0,telm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8232000000000004,0.055333333333333345,7.548427104949951
1,telm,fmnist,500,badnet,0,0.02,"(4, 4)",0.8232000000000004,0.055333333333333345,7.299556732177734
0,telm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8229000000000002,0.2008888888888889,7.452002763748169
1,telm,fmnist,500,badnet,0,0.02,"(8, 8)",0.8229000000000002,0.2008888888888889,7.379373073577881
0,telm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8232000000000002,0.03455555555555556,7.380344867706299
1,telm,fmnist,500,badnet,0,0.05,"(2, 2)",0.8232000000000002,0.03455555555555556,7.377578258514404
0,telm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8231000000000003,0.07055555555555555,7.361008644104004
1,telm,fmnist,500,badnet,0,0.05,"(4, 4)",0.8231000000000003,0.07055555555555555,7.362683057785034
0,telm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8227000000000002,0.33444444444444443,7.399488210678101
1,telm,fmnist,500,badnet,0,0.05,"(8, 8)",0.8227000000000002,0.33444444444444443,7.414877653121948
0,telm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8235000000000003,0.03766666666666667,7.325085639953613
1,telm,fmnist,500,badnet,0,0.1,"(2, 2)",0.8235000000000003,0.03766666666666667,7.381179332733154
0,telm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8231000000000002,0.09955555555555556,7.210678577423096
1,telm,fmnist,500,badnet,0,0.1,"(4, 4)",0.8231000000000002,0.09955555555555556,7.3443591594696045
0,telm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8225000000000002,0.5842222222222222,7.401688814163208
1,telm,fmnist,500,badnet,0,0.1,"(8, 8)",0.8225000000000002,0.5842222222222222,7.311653137207031
0,telm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8227000000000002,0.048,7.3125340938568115
1,telm,fmnist,500,badnet,0,0.2,"(2, 2)",0.8227000000000002,0.048,7.380314111709595
0,telm,fmnist,500,badnet,0,0.2,"(4, 4)",0.8227000000000002,0.22666666666666668,7.374713897705078
