EXPERIMENT_NUMBER,ELM_TYPE,DATASET,HIDDEN_LYR_SIZE,TRIGGER_TYPE,TARGET_LABEL,POISON_PERCENTAGE,TRIGGER_SIZE,TEST_ACCURACY,BD_TEST_ACCURACY,TIME_ELAPSED
0,mlelm,mnist,8000,badnet,0,0.5,"(8, 8)",0.9532000000000004,0.9595343680709535,1302.0539638996124
0,mlelm,mnist,8000,badnet,0,1,"(2, 2)",0.9528000000000003,0.006541019955654102,1289.1410686969757
0,mlelm,mnist,8000,badnet,0,1,"(4, 4)",0.9554000000000002,0.7556541019955654,1298.1314551830292
0,mlelm,mnist,8000,badnet,0,1,"(8, 8)",0.9559000000000002,0.994789356984479,1303.9896640777588
0,mlelm,mnist,8000,badnet,0,2,"(2, 2)",0.9524000000000004,0.07494456762749446,1315.3501935005188
0,mlelm,mnist,8000,badnet,0,2,"(4, 4)",0.9532000000000003,0.9748337028824834,1298.931228876114
0,mlelm,mnist,8000,badnet,0,2,"(8, 8)",0.9527000000000003,0.9984478935698449,1308.3887968063354
0,mlelm,mnist,8000,badnet,0,5,"(2, 2)",0.9556000000000002,0.8125277161862527,1310.0494043827057
0,mlelm,mnist,8000,badnet,0,5,"(4, 4)",0.9482000000000004,0.9980044345898005,1307.5663847923279
0,mlelm,mnist,8000,badnet,0,5,"(8, 8)",0.9508000000000003,0.9994456762749445,1309.689445257187
0,drop-elm,mnist,500,badnet,0,0.2,"(2, 2)",0.9106,0.022172949002217297,76.78429627418518
0,drop-elm,mnist,500,badnet,0,0.2,"(4, 4)",0.9102,0.2573170731707317,76.9101722240448
0,drop-elm,mnist,500,badnet,0,0.2,"(8, 8)",0.9106,0.7876940133037694,77.40439534187317
0,drop-elm,mnist,500,badnet,0,0.5,"(2, 2)",0.9101,0.07649667405764966,77.36352705955505
0,drop-elm,mnist,500,badnet,0,0.5,"(4, 4)",0.9099,0.5668514412416852,77.12801814079285
0,drop-elm,mnist,500,badnet,0,0.5,"(8, 8)",0.9104,0.9382483370288248,78.27957725524902
0,drop-elm,mnist,500,badnet,0,1,"(2, 2)",0.9093,0.21740576496674058,77.65695595741272
0,drop-elm,mnist,500,badnet,0,1,"(4, 4)",0.9095,0.7749445676274944,76.92771768569946
0,drop-elm,mnist,500,badnet,0,1,"(8, 8)",0.9104,0.9733924611973392,76.93341040611267
0,drop-elm,mnist,500,badnet,0,2,"(2, 2)",0.9088,0.45709534368070953,76.70151162147522
0,drop-elm,mnist,500,badnet,0,2,"(4, 4)",0.9091,0.8793791574279379,78.78201937675476
0,drop-elm,mnist,500,badnet,0,2,"(8, 8)",0.9115,0.9894678492239468,76.29272031784058
0,drop-elm,mnist,500,badnet,0,5,"(2, 2)",0.9086,0.7676274944567627,78.71577286720276
0,drop-elm,mnist,500,badnet,0,5,"(4, 4)",0.9095,0.9531042128603104,76.97725749015808
0,drop-elm,mnist,500,badnet,0,5,"(8, 8)",0.9111,0.9985587583148559,76.44334745407104
0,drop-elm,mnist,1000,badnet,0,0.2,"(2, 2)",0.9342,0.041685144124168516,155.26024341583252
0,drop-elm,mnist,1000,badnet,0,0.2,"(4, 4)",0.9341,0.4289356984478936,156.71813869476318
0,drop-elm,mnist,1000,badnet,0,0.2,"(8, 8)",0.9344,0.8624168514412417,157.66697907447815
0,drop-elm,mnist,1000,badnet,0,0.5,"(2, 2)",0.9333,0.21031042128603103,156.15684723854065
0,drop-elm,mnist,1000,badnet,0,0.5,"(4, 4)",0.9341,0.7452328159645233,155.38009905815125
0,drop-elm,mnist,1000,badnet,0,0.5,"(8, 8)",0.9342,0.9626385809312639,155.07542848587036
0,drop-elm,mnist,1000,badnet,0,1,"(2, 2)",0.9338,0.46274944567627496,156.5362823009491
0,drop-elm,mnist,1000,badnet,0,1,"(4, 4)",0.9344,0.8584257206208425,156.37578511238098
0,drop-elm,mnist,1000,badnet,0,1,"(8, 8)",0.9348,0.9847006651884701,156.75949335098267
0,drop-elm,mnist,1000,badnet,0,2,"(2, 2)",0.9336,0.676940133037694,155.3243396282196
0,drop-elm,mnist,1000,badnet,0,2,"(4, 4)",0.9337,0.928270509977827,154.84364223480225
0,drop-elm,mnist,1000,badnet,0,2,"(8, 8)",0.9345,0.9954545454545455,155.2507176399231
0,drop-elm,mnist,1000,badnet,0,5,"(2, 2)",0.9334,0.8444567627494457,155.84306263923645
0,drop-elm,mnist,1000,badnet,0,5,"(4, 4)",0.9329,0.9822616407982262,157.5855152606964
0,drop-elm,mnist,1000,badnet,0,5,"(8, 8)",0.934,0.9993348115299335,154.2500822544098
0,drop-elm,mnist,2000,badnet,0,0.2,"(2, 2)",0.9514,0.15842572062084256,318.3285279273987
0,drop-elm,mnist,2000,badnet,0,0.2,"(4, 4)",0.9517,0.632039911308204,312.16448736190796
